filename,cluster_label,shannon_index
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8094.wav,0,4.7919183
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8463.wav,0,4.751916
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8102.wav,0,4.7263956
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8135.wav,0,4.726728
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181003_000000_segment_8198.wav,0,4.6911135
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8533.wav,0,4.6670537
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8454.wav,0,4.772728
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8099.wav,0,4.7140884
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8272.wav,0,4.842776
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_7975.wav,0,4.8304005
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8073.wav,0,4.7804155
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8438.wav,0,4.75018
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8060.wav,0,4.7363696
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8207.wav,0,4.8512735
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181003_000000_segment_8415.wav,0,4.7234707
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8470.wav,0,4.7263627
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_7982.wav,0,4.855425
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8475.wav,0,4.7060947
