filename,top_labels
nn01a_20180929_000000_segment_1171.wav,"[(np.str_('""Vehicle""'), 0.13104280829429626), (np.str_('""Animal""'), 0.11462245881557465), (np.str_('""Cricket""'), 0.09522455930709839), (np.str_('""Insect""'), 0.072414830327034), (np.str_('""Outside'), 0.07230813056230545)]"
nn01a_20180929_000000_segment_1172.wav,"[(np.str_('""Animal""'), 0.1871720850467682), (np.str_('""Horse""'), 0.15229864418506622), (np.str_('""Clip-clop""'), 0.11749579757452011), (np.str_('""Train""'), 0.1035148873925209), (np.str_('""Vehicle""'), 0.10098738223314285)]"
nn01a_20180929_000000_segment_1173.wav,"[(np.str_('""Animal""'), 0.1601366102695465), (np.str_('""Horse""'), 0.11836036294698715), (np.str_('""Clip-clop""'), 0.115200936794281), (np.str_('""Vehicle""'), 0.10652598738670349), (np.str_('""Train""'), 0.08115202188491821)]"
nn01a_20180929_000000_segment_1174.wav,"[(np.str_('""Animal""'), 0.23318929970264435), (np.str_('""Horse""'), 0.1993144005537033), (np.str_('""Clip-clop""'), 0.14312715828418732), (np.str_('""Cricket""'), 0.1038641631603241), (np.str_('""Insect""'), 0.09374119341373444)]"
nn01a_20180929_000000_segment_1175.wav,"[(np.str_('""Cricket""'), 0.17012758553028107), (np.str_('""Insect""'), 0.1675300896167755), (np.str_('""Animal""'), 0.12370400130748749), (np.str_('""Vehicle""'), 0.0945906788110733), (np.str_('""Outside'), 0.07001452147960663)]"
nn01a_20180929_000000_segment_1176.wav,"[(np.str_('""Animal""'), 0.2410273551940918), (np.str_('""Horse""'), 0.1431284248828888), (np.str_('""Cricket""'), 0.1250399649143219), (np.str_('""Insect""'), 0.10993883013725281), (np.str_('""Clip-clop""'), 0.1018708273768425)]"
nn01a_20180929_000000_segment_1177.wav,"[(np.str_('""Horse""'), 0.31956785917282104), (np.str_('""Animal""'), 0.26680463552474976), (np.str_('""Clip-clop""'), 0.20648795366287231), (np.str_('""Vehicle""'), 0.10252120345830917), (np.str_('""Speech""'), 0.06290386617183685)]"
nn01a_20180929_000000_segment_1178.wav,"[(np.str_('""Horse""'), 0.39693543314933777), (np.str_('""Animal""'), 0.3570168614387512), (np.str_('""Clip-clop""'), 0.3172488212585449), (np.str_('""Speech""'), 0.07005475461483002), (np.str_('""Outside'), 0.06331358104944229)]"
nn01a_20180929_000000_segment_1179.wav,"[(np.str_('""Animal""'), 0.2136906534433365), (np.str_('""Horse""'), 0.20289349555969238), (np.str_('""Clip-clop""'), 0.1523672342300415), (np.str_('""Vehicle""'), 0.07037270069122314), (np.str_('""Cricket""'), 0.0661424919962883)]"
nn01a_20180929_000000_segment_118.wav,"[(np.str_('""Owl""'), 0.2816319167613983), (np.str_('""Animal""'), 0.18212886154651642), (np.str_('""Hoot""'), 0.13416936993598938), (np.str_('""Frog""'), 0.09832631051540375), (np.str_('""Cricket""'), 0.08540232479572296)]"
nn01a_20180929_000000_segment_1180.wav,"[(np.str_('""Horse""'), 0.37507522106170654), (np.str_('""Animal""'), 0.35902243852615356), (np.str_('""Clip-clop""'), 0.2754422426223755), (np.str_('""Train""'), 0.06568494439125061), (np.str_('""Speech""'), 0.063927061855793)]"
nn01a_20180929_000000_segment_1181.wav,"[(np.str_('""Animal""'), 0.23070552945137024), (np.str_('""Cricket""'), 0.22805996239185333), (np.str_('""Insect""'), 0.19914421439170837), (np.str_('""Horse""'), 0.09818896651268005), (np.str_('""Clip-clop""'), 0.07832606881856918)]"
nn01a_20180929_000000_segment_1182.wav,"[(np.str_('""Animal""'), 0.16700197756290436), (np.str_('""Cricket""'), 0.1409868597984314), (np.str_('""Insect""'), 0.1288648545742035), (np.str_('""Horse""'), 0.0793604850769043), (np.str_('""Outside'), 0.0645628571510315)]"
nn01a_20180929_000000_segment_1183.wav,"[(np.str_('""Cricket""'), 0.29402321577072144), (np.str_('""Insect""'), 0.2705543637275696), (np.str_('""Animal""'), 0.202328622341156), (np.str_('""Horse""'), 0.08741478621959686), (np.str_('""Clip-clop""'), 0.08401602506637573)]"
nn01a_20180929_000000_segment_1184.wav,"[(np.str_('""Animal""'), 0.1946096569299698), (np.str_('""Cricket""'), 0.16291119158267975), (np.str_('""Insect""'), 0.13753139972686768), (np.str_('""Horse""'), 0.09518531709909439), (np.str_('""Clip-clop""'), 0.0752025842666626)]"
nn01a_20180929_000000_segment_1185.wav,"[(np.str_('""Animal""'), 0.18674209713935852), (np.str_('""Horse""'), 0.1215357705950737), (np.str_('""Cricket""'), 0.1060471311211586), (np.str_('""Clip-clop""'), 0.09575977176427841), (np.str_('""Vehicle""'), 0.09536571800708771)]"
nn01a_20180929_000000_segment_1186.wav,"[(np.str_('""Animal""'), 0.23653772473335266), (np.str_('""Cricket""'), 0.18397009372711182), (np.str_('""Insect""'), 0.17148369550704956), (np.str_('""Horse""'), 0.09931576251983643), (np.str_('""Clip-clop""'), 0.08136478066444397)]"
nn01a_20180929_000000_segment_1187.wav,"[(np.str_('""Insect""'), 0.38493579626083374), (np.str_('""Cricket""'), 0.36050885915756226), (np.str_('""Animal""'), 0.2008362114429474), (np.str_('""Horse""'), 0.06323155015707016), (np.str_('""Speech""'), 0.059506747871637344)]"
nn01a_20180929_000000_segment_1188.wav,"[(np.str_('""Insect""'), 0.5661179423332214), (np.str_('""Cricket""'), 0.550799548625946), (np.str_('""Animal""'), 0.13105063140392303), (np.str_('""Speech""'), 0.05198642611503601), (np.str_('""Outside'), 0.04740274325013161)]"
nn01a_20180929_000000_segment_1189.wav,"[(np.str_('""Cricket""'), 0.4715996980667114), (np.str_('""Insect""'), 0.4635923504829407), (np.str_('""Animal""'), 0.15356473624706268), (np.str_('""Speech""'), 0.05273319035768509), (np.str_('""Outside'), 0.04772172123193741)]"
nn01a_20180929_000000_segment_119.wav,"[(np.str_('""Frog""'), 0.24136456847190857), (np.str_('""Animal""'), 0.14303156733512878), (np.str_('""Owl""'), 0.1028510108590126), (np.str_('""Helicopter""'), 0.09064799547195435), (np.str_('""Cricket""'), 0.08684701472520828)]"
nn01a_20180929_000000_segment_1190.wav,"[(np.str_('""Insect""'), 0.4153904914855957), (np.str_('""Cricket""'), 0.3988303244113922), (np.str_('""Animal""'), 0.23985809087753296), (np.str_('""Horse""'), 0.09537690877914429), (np.str_('""Clip-clop""'), 0.087761789560318)]"
nn01a_20180929_000000_segment_1191.wav,"[(np.str_('""Cricket""'), 0.2604879140853882), (np.str_('""Insect""'), 0.2499975562095642), (np.str_('""Animal""'), 0.21195751428604126), (np.str_('""Horse""'), 0.11718986183404922), (np.str_('""Clip-clop""'), 0.0872863382101059)]"
nn01a_20180929_000000_segment_1192.wav,"[(np.str_('""Animal""'), 0.3336166441440582), (np.str_('""Horse""'), 0.29049575328826904), (np.str_('""Clip-clop""'), 0.23656141757965088), (np.str_('""Cricket""'), 0.14998963475227356), (np.str_('""Insect""'), 0.13697350025177002)]"
nn01a_20180929_000000_segment_1193.wav,"[(np.str_('""Animal""'), 0.23751908540725708), (np.str_('""Cricket""'), 0.20898814499378204), (np.str_('""Insect""'), 0.19528032839298248), (np.str_('""Horse""'), 0.1241973340511322), (np.str_('""Clip-clop""'), 0.09008783102035522)]"
nn01a_20180929_000000_segment_1194.wav,"[(np.str_('""Animal""'), 0.2955254912376404), (np.str_('""Horse""'), 0.2594735622406006), (np.str_('""Clip-clop""'), 0.17529329657554626), (np.str_('""Cricket""'), 0.06888581067323685), (np.str_('""Speech""'), 0.06752242892980576)]"
nn01a_20180929_000000_segment_1195.wav,"[(np.str_('""Animal""'), 0.35106879472732544), (np.str_('""Horse""'), 0.27832669019699097), (np.str_('""Clip-clop""'), 0.1875559538602829), (np.str_('""Cricket""'), 0.16186684370040894), (np.str_('""Insect""'), 0.15821661055088043)]"
nn01a_20180929_000000_segment_1196.wav,"[(np.str_('""Animal""'), 0.3331245481967926), (np.str_('""Horse""'), 0.28661608695983887), (np.str_('""Clip-clop""'), 0.21642723679542542), (np.str_('""Jingle bell""'), 0.0760524570941925), (np.str_('""Cricket""'), 0.07277614623308182)]"
nn01a_20180929_000000_segment_1197.wav,"[(np.str_('""Cricket""'), 0.3039872348308563), (np.str_('""Insect""'), 0.28682947158813477), (np.str_('""Animal""'), 0.27356287837028503), (np.str_('""Horse""'), 0.11694543063640594), (np.str_('""Clip-clop""'), 0.1050327718257904)]"
nn01a_20180929_000000_segment_1198.wav,"[(np.str_('""Cricket""'), 0.3849266469478607), (np.str_('""Insect""'), 0.3670567274093628), (np.str_('""Animal""'), 0.16847994923591614), (np.str_('""Horse""'), 0.059048011898994446), (np.str_('""Outside'), 0.05890132486820221)]"
nn01a_20180929_000000_segment_1199.wav,"[(np.str_('""Cricket""'), 0.40375789999961853), (np.str_('""Insect""'), 0.35232898592948914), (np.str_('""Animal""'), 0.13444305956363678), (np.str_('""Speech""'), 0.05482848361134529), (np.str_('""Outside'), 0.050225622951984406)]"
nn01a_20180929_000000_segment_12.wav,"[(np.str_('""Frog""'), 0.28888291120529175), (np.str_('""Helicopter""'), 0.13409002125263214), (np.str_('""Animal""'), 0.09778417646884918), (np.str_('""Vehicle""'), 0.08126597106456757), (np.str_('""Cricket""'), 0.06433410197496414)]"
nn01a_20180929_000000_segment_120.wav,"[(np.str_('""Animal""'), 0.192648246884346), (np.str_('""Frog""'), 0.12439596652984619), (np.str_('""Cricket""'), 0.09392725676298141), (np.str_('""Insect""'), 0.07933816313743591), (np.str_('""Owl""'), 0.07364504784345627)]"
nn01a_20180929_000000_segment_1200.wav,"[(np.str_('""Insect""'), 0.3679717481136322), (np.str_('""Cricket""'), 0.35445281863212585), (np.str_('""Animal""'), 0.11683981865644455), (np.str_('""Outside'), 0.04622948169708252), (np.str_('""Speech""'), 0.04193168133497238)]"
nn01a_20180929_000000_segment_1201.wav,"[(np.str_('""Animal""'), 0.25360795855522156), (np.str_('""Cricket""'), 0.21969424188137054), (np.str_('""Insect""'), 0.19312728941440582), (np.str_('""Horse""'), 0.14512823522090912), (np.str_('""Clip-clop""'), 0.10386534035205841)]"
nn01a_20180929_000000_segment_1202.wav,"[(np.str_('""Animal""'), 0.31482452154159546), (np.str_('""Horse""'), 0.2586634159088135), (np.str_('""Clip-clop""'), 0.22605207562446594), (np.str_('""Cricket""'), 0.12477803975343704), (np.str_('""Insect""'), 0.10042191296815872)]"
nn01a_20180929_000000_segment_1203.wav,"[(np.str_('""Insect""'), 0.28663039207458496), (np.str_('""Cricket""'), 0.2861417531967163), (np.str_('""Animal""'), 0.18042497336864471), (np.str_('""Jingle bell""'), 0.10115376114845276), (np.str_('""Horse""'), 0.08384048193693161)]"
nn01a_20180929_000000_segment_1204.wav,"[(np.str_('""Animal""'), 0.23283956944942474), (np.str_('""Horse""'), 0.21695950627326965), (np.str_('""Clip-clop""'), 0.166406512260437), (np.str_('""Cricket""'), 0.09242837876081467), (np.str_('""Speech""'), 0.06549294292926788)]"
nn01a_20180929_000000_segment_1205.wav,"[(np.str_('""Animal""'), 0.2787898778915405), (np.str_('""Horse""'), 0.2510181963443756), (np.str_('""Clip-clop""'), 0.18664780259132385), (np.str_('""Speech""'), 0.0677003487944603), (np.str_('""Outside'), 0.06290201842784882)]"
nn01a_20180929_000000_segment_1206.wav,"[(np.str_('""Animal""'), 0.29570233821868896), (np.str_('""Horse""'), 0.24095368385314941), (np.str_('""Clip-clop""'), 0.18945759534835815), (np.str_('""Cricket""'), 0.09131628274917603), (np.str_('""Speech""'), 0.06557177007198334)]"
nn01a_20180929_000000_segment_1207.wav,"[(np.str_('""Animal""'), 0.2991064786911011), (np.str_('""Horse""'), 0.2197437286376953), (np.str_('""Clip-clop""'), 0.1493205428123474), (np.str_('""Cricket""'), 0.10339869558811188), (np.str_('""Insect""'), 0.07697982341051102)]"
nn01a_20180929_000000_segment_1208.wav,"[(np.str_('""Animal""'), 0.24356859922409058), (np.str_('""Cricket""'), 0.19128210842609406), (np.str_('""Insect""'), 0.19124266505241394), (np.str_('""Horse""'), 0.1154029369354248), (np.str_('""Clip-clop""'), 0.09074396640062332)]"
nn01a_20180929_000000_segment_1209.wav,"[(np.str_('""Animal""'), 0.2797691226005554), (np.str_('""Horse""'), 0.18191976845264435), (np.str_('""Clip-clop""'), 0.13531199097633362), (np.str_('""Cricket""'), 0.13229204714298248), (np.str_('""Insect""'), 0.09907728433609009)]"
nn01a_20180929_000000_segment_121.wav,"[(np.str_('""Animal""'), 0.22894418239593506), (np.str_('""Frog""'), 0.10716493427753448), (np.str_('""Cricket""'), 0.08925813436508179), (np.str_('""Insect""'), 0.08778202533721924), (np.str_('""Owl""'), 0.07784333825111389)]"
nn01a_20180929_000000_segment_1210.wav,"[(np.str_('""Cricket""'), 0.3020910620689392), (np.str_('""Insect""'), 0.26765790581703186), (np.str_('""Animal""'), 0.19758635759353638), (np.str_('""Horse""'), 0.10776636749505997), (np.str_('""Clip-clop""'), 0.09504508227109909)]"
nn01a_20180929_000000_segment_1211.wav,"[(np.str_('""Cricket""'), 0.4877541661262512), (np.str_('""Insect""'), 0.4625643491744995), (np.str_('""Animal""'), 0.16513998806476593), (np.str_('""Horse""'), 0.06703956425189972), (np.str_('""Clip-clop""'), 0.06306156516075134)]"
nn01a_20180929_000000_segment_1212.wav,"[(np.str_('""Cricket""'), 0.25441616773605347), (np.str_('""Insect""'), 0.21376672387123108), (np.str_('""Animal""'), 0.1860480159521103), (np.str_('""Horse""'), 0.10405544936656952), (np.str_('""Clip-clop""'), 0.08129258453845978)]"
nn01a_20180929_000000_segment_1213.wav,"[(np.str_('""Cricket""'), 0.18284408748149872), (np.str_('""Insect""'), 0.15136753022670746), (np.str_('""Animal""'), 0.13923339545726776), (np.str_('""Jingle bell""'), 0.08471192419528961), (np.str_('""Horse""'), 0.08410219103097916)]"
nn01a_20180929_000000_segment_1214.wav,"[(np.str_('""Cricket""'), 0.20308034121990204), (np.str_('""Animal""'), 0.1993238627910614), (np.str_('""Insect""'), 0.17373210191726685), (np.str_('""Horse""'), 0.10240277647972107), (np.str_('""Clip-clop""'), 0.07635132223367691)]"
nn01a_20180929_000000_segment_1215.wav,"[(np.str_('""Cricket""'), 0.30487582087516785), (np.str_('""Insect""'), 0.296665221452713), (np.str_('""Animal""'), 0.16456596553325653), (np.str_('""Frog""'), 0.1163492500782013), (np.str_('""Horse""'), 0.06474326550960541)]"
nn01a_20180929_000000_segment_1216.wav,"[(np.str_('""Cricket""'), 0.24349606037139893), (np.str_('""Insect""'), 0.20159600675106049), (np.str_('""Animal""'), 0.18302404880523682), (np.str_('""Horse""'), 0.10149609297513962), (np.str_('""Clip-clop""'), 0.10097580403089523)]"
nn01a_20180929_000000_segment_1217.wav,"[(np.str_('""Cricket""'), 0.46019604802131653), (np.str_('""Insect""'), 0.4420233964920044), (np.str_('""Animal""'), 0.18237300217151642), (np.str_('""Horse""'), 0.06923792511224747), (np.str_('""Clip-clop""'), 0.06562595814466476)]"
nn01a_20180929_000000_segment_1218.wav,"[(np.str_('""Animal""'), 0.27141520380973816), (np.str_('""Cricket""'), 0.2292700558900833), (np.str_('""Insect""'), 0.2215433120727539), (np.str_('""Horse""'), 0.15155178308486938), (np.str_('""Clip-clop""'), 0.12981051206588745)]"
nn01a_20180929_000000_segment_1219.wav,"[(np.str_('""Cricket""'), 0.5279955267906189), (np.str_('""Insect""'), 0.5014562010765076), (np.str_('""Animal""'), 0.14204798638820648), (np.str_('""Outside'), 0.045759446918964386), (np.str_('""Speech""'), 0.04293237626552582)]"
nn01a_20180929_000000_segment_122.wav,"[(np.str_('""Animal""'), 0.13452276587486267), (np.str_('""Owl""'), 0.12109291553497314), (np.str_('""Frog""'), 0.1071833148598671), (np.str_('""Cricket""'), 0.08718964457511902), (np.str_('""Insect""'), 0.0824880376458168)]"
nn01a_20180929_000000_segment_1220.wav,"[(np.str_('""Insect""'), 0.24050600826740265), (np.str_('""Cricket""'), 0.24028046429157257), (np.str_('""Animal""'), 0.23906810581684113), (np.str_('""Horse""'), 0.13349968194961548), (np.str_('""Clip-clop""'), 0.12231406569480896)]"
nn01a_20180929_000000_segment_1221.wav,"[(np.str_('""Insect""'), 0.43582960963249207), (np.str_('""Cricket""'), 0.43480682373046875), (np.str_('""Animal""'), 0.2150416076183319), (np.str_('""Outside'), 0.062386348843574524), (np.str_('""Speech""'), 0.058975957334041595)]"
nn01a_20180929_000000_segment_1222.wav,"[(np.str_('""Animal""'), 0.3695908486843109), (np.str_('""Horse""'), 0.25671422481536865), (np.str_('""Clip-clop""'), 0.20278100669384003), (np.str_('""Cricket""'), 0.18107353150844574), (np.str_('""Insect""'), 0.14637434482574463)]"
nn01a_20180929_000000_segment_1223.wav,"[(np.str_('""Animal""'), 0.2983379065990448), (np.str_('""Horse""'), 0.23472315073013306), (np.str_('""Clip-clop""'), 0.17386217415332794), (np.str_('""Cricket""'), 0.11383526027202606), (np.str_('""Insect""'), 0.0846320241689682)]"
nn01a_20180929_000000_segment_1224.wav,"[(np.str_('""Animal""'), 0.22225990891456604), (np.str_('""Cricket""'), 0.2189873903989792), (np.str_('""Insect""'), 0.18918311595916748), (np.str_('""Horse""'), 0.09236131608486176), (np.str_('""Outside'), 0.07620061933994293)]"
nn01a_20180929_000000_segment_1225.wav,"[(np.str_('""Animal""'), 0.2886938154697418), (np.str_('""Horse""'), 0.27731946110725403), (np.str_('""Clip-clop""'), 0.23639526963233948), (np.str_('""Speech""'), 0.07221464812755585), (np.str_('""Vehicle""'), 0.06674716621637344)]"
nn01a_20180929_000000_segment_1226.wav,"[(np.str_('""Animal""'), 0.24315617978572845), (np.str_('""Horse""'), 0.216742604970932), (np.str_('""Clip-clop""'), 0.1835816502571106), (np.str_('""Cricket""'), 0.08001425117254257), (np.str_('""Vehicle""'), 0.07871603965759277)]"
nn01a_20180929_000000_segment_1227.wav,"[(np.str_('""Animal""'), 0.22370585799217224), (np.str_('""Insect""'), 0.1764020025730133), (np.str_('""Cricket""'), 0.1730346977710724), (np.str_('""Horse""'), 0.12046466767787933), (np.str_('""Clip-clop""'), 0.10447650402784348)]"
nn01a_20180929_000000_segment_1228.wav,"[(np.str_('""Insect""'), 0.6758549809455872), (np.str_('""Cricket""'), 0.6570790410041809), (np.str_('""Animal""'), 0.07162629067897797), (np.str_('""Jingle bell""'), 0.05046800151467323), (np.str_('""Music""'), 0.03249369561672211)]"
nn01a_20180929_000000_segment_1229.wav,"[(np.str_('""Insect""'), 0.5017207264900208), (np.str_('""Cricket""'), 0.45080405473709106), (np.str_('""Animal""'), 0.1760883778333664), (np.str_('""Horse""'), 0.0900084376335144), (np.str_('""Jingle bell""'), 0.08821025490760803)]"
nn01a_20180929_000000_segment_123.wav,"[(np.str_('""Animal""'), 0.15444451570510864), (np.str_('""Frog""'), 0.09375211596488953), (np.str_('""Cricket""'), 0.08009342104196548), (np.str_('""Owl""'), 0.0784607008099556), (np.str_('""Insect""'), 0.07279180735349655)]"
nn01a_20180929_000000_segment_1230.wav,"[(np.str_('""Cricket""'), 0.5068097114562988), (np.str_('""Insect""'), 0.47789937257766724), (np.str_('""Animal""'), 0.17673355340957642), (np.str_('""Jingle bell""'), 0.07106746733188629), (np.str_('""Outside'), 0.04840387403964996)]"
nn01a_20180929_000000_segment_1231.wav,"[(np.str_('""Animal""'), 0.423378586769104), (np.str_('""Horse""'), 0.3835420608520508), (np.str_('""Clip-clop""'), 0.28407666087150574), (np.str_('""Cricket""'), 0.1285117268562317), (np.str_('""Insect""'), 0.09688759595155716)]"
nn01a_20180929_000000_segment_1232.wav,"[(np.str_('""Animal""'), 0.2812294661998749), (np.str_('""Horse""'), 0.24225807189941406), (np.str_('""Clip-clop""'), 0.21468485891819), (np.str_('""Cricket""'), 0.11576545983552933), (np.str_('""Speech""'), 0.08192430436611176)]"
nn01a_20180929_000000_segment_1233.wav,"[(np.str_('""Animal""'), 0.3007648289203644), (np.str_('""Horse""'), 0.2530423402786255), (np.str_('""Clip-clop""'), 0.2278544157743454), (np.str_('""Jingle bell""'), 0.10042425990104675), (np.str_('""Cricket""'), 0.09972432255744934)]"
nn01a_20180929_000000_segment_1234.wav,"[(np.str_('""Animal""'), 0.37227100133895874), (np.str_('""Horse""'), 0.3511202037334442), (np.str_('""Clip-clop""'), 0.2771358788013458), (np.str_('""Speech""'), 0.09212971478700638), (np.str_('""Cricket""'), 0.07839000225067139)]"
nn01a_20180929_000000_segment_1235.wav,"[(np.str_('""Insect""'), 0.369834840297699), (np.str_('""Cricket""'), 0.3645772337913513), (np.str_('""Animal""'), 0.1834961175918579), (np.str_('""Outside'), 0.05661949887871742), (np.str_('""Horse""'), 0.05433255434036255)]"
nn01a_20180929_000000_segment_1236.wav,"[(np.str_('""Animal""'), 0.32019636034965515), (np.str_('""Cricket""'), 0.2864551246166229), (np.str_('""Insect""'), 0.2550646662712097), (np.str_('""Horse""'), 0.14619401097297668), (np.str_('""Clip-clop""'), 0.10070344060659409)]"
nn01a_20180929_000000_segment_1237.wav,"[(np.str_('""Animal""'), 0.22647830843925476), (np.str_('""Cricket""'), 0.18685808777809143), (np.str_('""Horse""'), 0.1588927060365677), (np.str_('""Insect""'), 0.15180876851081848), (np.str_('""Clip-clop""'), 0.13000714778900146)]"
nn01a_20180929_000000_segment_1238.wav,"[(np.str_('""Animal""'), 0.45739930868148804), (np.str_('""Horse""'), 0.3161320388317108), (np.str_('""Clip-clop""'), 0.2585203945636749), (np.str_('""Insect""'), 0.19032832980155945), (np.str_('""Cricket""'), 0.18658395111560822)]"
nn01a_20180929_000000_segment_1239.wav,"[(np.str_('""Animal""'), 0.307038277387619), (np.str_('""Cricket""'), 0.2291470468044281), (np.str_('""Insect""'), 0.2027519941329956), (np.str_('""Horse""'), 0.18059225380420685), (np.str_('""Clip-clop""'), 0.13449135422706604)]"
nn01a_20180929_000000_segment_124.wav,"[(np.str_('""Animal""'), 0.19160546362400055), (np.str_('""Frog""'), 0.10682446509599686), (np.str_('""Helicopter""'), 0.09199356287717819), (np.str_('""Vehicle""'), 0.06556068360805511), (np.str_('""Cricket""'), 0.056399039924144745)]"
nn01a_20180929_000000_segment_1240.wav,"[(np.str_('""Insect""'), 0.298581600189209), (np.str_('""Animal""'), 0.28780248761177063), (np.str_('""Cricket""'), 0.284167617559433), (np.str_('""Horse""'), 0.16365885734558105), (np.str_('""Clip-clop""'), 0.12937799096107483)]"
nn01a_20180929_000000_segment_1241.wav,"[(np.str_('""Animal""'), 0.3015460968017578), (np.str_('""Horse""'), 0.23409241437911987), (np.str_('""Clip-clop""'), 0.1969933658838272), (np.str_('""Cricket""'), 0.15756285190582275), (np.str_('""Insect""'), 0.14276441931724548)]"
nn01a_20180929_000000_segment_1242.wav,"[(np.str_('""Animal""'), 0.2843010723590851), (np.str_('""Cricket""'), 0.21041250228881836), (np.str_('""Insect""'), 0.2051345854997635), (np.str_('""Horse""'), 0.14713428914546967), (np.str_('""Clip-clop""'), 0.12096048891544342)]"
nn01a_20180929_000000_segment_1243.wav,"[(np.str_('""Animal""'), 0.22473789751529694), (np.str_('""Cricket""'), 0.16767767071723938), (np.str_('""Insect""'), 0.1526547521352768), (np.str_('""Horse""'), 0.11808811128139496), (np.str_('""Clip-clop""'), 0.09921780973672867)]"
nn01a_20180929_000000_segment_1244.wav,"[(np.str_('""Animal""'), 0.41951555013656616), (np.str_('""Horse""'), 0.31875360012054443), (np.str_('""Clip-clop""'), 0.2630261182785034), (np.str_('""Cricket""'), 0.17370480298995972), (np.str_('""Insect""'), 0.15182287991046906)]"
nn01a_20180929_000000_segment_1245.wav,"[(np.str_('""Animal""'), 0.27259889245033264), (np.str_('""Horse""'), 0.16216036677360535), (np.str_('""Cricket""'), 0.1573677957057953), (np.str_('""Insect""'), 0.13542379438877106), (np.str_('""Clip-clop""'), 0.13176549971103668)]"
nn01a_20180929_000000_segment_1246.wav,"[(np.str_('""Horse""'), 0.426115483045578), (np.str_('""Animal""'), 0.425136923789978), (np.str_('""Clip-clop""'), 0.38197535276412964), (np.str_('""Speech""'), 0.07861477881669998), (np.str_('""Outside'), 0.07655725628137589)]"
nn01a_20180929_000000_segment_1247.wav,"[(np.str_('""Cricket""'), 0.2058875411748886), (np.str_('""Insect""'), 0.19065779447555542), (np.str_('""Animal""'), 0.16097427904605865), (np.str_('""Patter""'), 0.09795049577951431), (np.str_('""Horse""'), 0.09657416492700577)]"
nn01a_20180929_000000_segment_1248.wav,"[(np.str_('""Animal""'), 0.36127564311027527), (np.str_('""Horse""'), 0.2682506740093231), (np.str_('""Clip-clop""'), 0.20356640219688416), (np.str_('""Cricket""'), 0.14264492690563202), (np.str_('""Insect""'), 0.1424855887889862)]"
nn01a_20180929_000000_segment_1249.wav,"[(np.str_('""Animal""'), 0.31183215975761414), (np.str_('""Horse""'), 0.22991792857646942), (np.str_('""Clip-clop""'), 0.1616636961698532), (np.str_('""Outside'), 0.09507045149803162), (np.str_('""Cricket""'), 0.09390652179718018)]"
nn01a_20180929_000000_segment_125.wav,"[(np.str_('""Animal""'), 0.1768273115158081), (np.str_('""Frog""'), 0.15780368447303772), (np.str_('""Owl""'), 0.0752488374710083), (np.str_('""Cricket""'), 0.07266735285520554), (np.str_('""Helicopter""'), 0.06593973189592361)]"
nn01a_20180929_000000_segment_1250.wav,"[(np.str_('""Cricket""'), 0.23472405970096588), (np.str_('""Insect""'), 0.2197662740945816), (np.str_('""Animal""'), 0.19381092488765717), (np.str_('""Horse""'), 0.1355341374874115), (np.str_('""Clip-clop""'), 0.08984268456697464)]"
nn01a_20180929_000000_segment_1251.wav,"[(np.str_('""Insect""'), 0.2821322977542877), (np.str_('""Animal""'), 0.266504168510437), (np.str_('""Cricket""'), 0.26199832558631897), (np.str_('""Horse""'), 0.1063697412610054), (np.str_('""Outside'), 0.10502640902996063)]"
nn01a_20180929_000000_segment_1252.wav,"[(np.str_('""Animal""'), 0.2847224175930023), (np.str_('""Cricket""'), 0.15522809326648712), (np.str_('""Horse""'), 0.1496800184249878), (np.str_('""Insect""'), 0.11122100800275803), (np.str_('""Clip-clop""'), 0.10799591988325119)]"
nn01a_20180929_000000_segment_1253.wav,"[(np.str_('""Cricket""'), 0.38705864548683167), (np.str_('""Insect""'), 0.3492717444896698), (np.str_('""Animal""'), 0.21003314852714539), (np.str_('""Horse""'), 0.07066269963979721), (np.str_('""Clip-clop""'), 0.06497946381568909)]"
nn01a_20180929_000000_segment_1254.wav,"[(np.str_('""Animal""'), 0.27855184674263), (np.str_('""Cricket""'), 0.20054878294467926), (np.str_('""Horse""'), 0.18831560015678406), (np.str_('""Insect""'), 0.1760699599981308), (np.str_('""Clip-clop""'), 0.15738065540790558)]"
nn01a_20180929_000000_segment_1255.wav,"[(np.str_('""Animal""'), 0.2032640278339386), (np.str_('""Cricket""'), 0.1780676692724228), (np.str_('""Insect""'), 0.1434110850095749), (np.str_('""Horse""'), 0.12359198182821274), (np.str_('""Clip-clop""'), 0.09929350018501282)]"
nn01a_20180929_000000_segment_1256.wav,"[(np.str_('""Animal""'), 0.26608580350875854), (np.str_('""Horse""'), 0.20842736959457397), (np.str_('""Clip-clop""'), 0.1762208491563797), (np.str_('""Speech""'), 0.0917356014251709), (np.str_('""Cricket""'), 0.07125025987625122)]"
nn01a_20180929_000000_segment_1257.wav,"[(np.str_('""Cricket""'), 0.27183401584625244), (np.str_('""Insect""'), 0.25523293018341064), (np.str_('""Animal""'), 0.21419371664524078), (np.str_('""Horse""'), 0.08100574463605881), (np.str_('""Outside'), 0.06860358268022537)]"
nn01a_20180929_000000_segment_1258.wav,"[(np.str_('""Cricket""'), 0.23980790376663208), (np.str_('""Animal""'), 0.23346012830734253), (np.str_('""Insect""'), 0.21857473254203796), (np.str_('""Horse""'), 0.1566019207239151), (np.str_('""Clip-clop""'), 0.14704957604408264)]"
